way, 148742679, [1618098851 1618098837 1618098834 1618098831 1618098829 ], 267, 1618098851, 1618098829, 15.886407, 48.330365, 15.886291, 48.329296, 141.899868, 79.695726, 141.891192, 79.576872, 0.119171, 220000, 1, 1
way, 148742680, [1618098827 1618098826 1618098825 1618098824 1618098823 ], 268, 1618098827, 1618098823, 15.884913, 48.328820, 15.884798, 48.327665, 141.787860, 79.523938, 141.779191, 79.395455, 0.128775, 380000, 1, 1
way, 167350227, [1787483135 1787483163 ], 274, 1787483135, 1787483163, 15.491771, 46.909539, 15.491430, 46.909887, 112.305217, -78.275694, 112.279644, -78.236947, 0.046425, 380000, 1, 1
way, 174466671, [1228014116 7747185196 7747185202 7747185203 7747185204 ], 279, 1228014116, 7747185204, 16.378091, 48.358975, 16.376863, 48.359094, 178.772333, 82.876565, 178.680303, 82.889840, 0.092983, 380000, 1, 1
way, 174466672, [1851506926 7747185197 7747185199 7747185200 7747185201 ], 280, 1851506926, 7747185201, 16.378125, 48.359121, 16.376900, 48.359248, 178.774883, 82.892809, 178.683010, 82.906985, 0.092960, 380000, 1, 1
way, 187272244, [7683506977 7683506966 7683506962 7683506971 1154343280 ], 289, 7683506977, 1154343280, 11.851016, 47.162785, 11.851608, 47.162986, -160.723287, -50.119070, -160.678937, -50.096744, 0.049653, 220000, 1, 1
way, 187272246, [1979972248 7683506972 7683506961 7683506967 7683506976 ], 291, 1979972248, 7683506976, 11.851695, 47.162877, 11.851096, 47.162672, -160.672405, -50.108919, -160.717303, -50.131633, 0.050317, 220000, 1, 1
way, 194940675, [7741662764 7741662763 7741662748 7741662756 2054455892 ], 292, 7741662764, 2054455892, 16.423361, 48.126060, 16.424476, 48.126049, 182.167286, 56.980454, 182.250887, 56.979308, 0.083609, 220000, 1, 1
way, 194940676, [2054455891 7741662753 7741662744 7741662769 7741662770 ], 293, 2054455891, 7741662770, 16.424482, 48.125045, 16.423357, 48.125048, 182.251315, 56.867647, 182.166986, 56.867981, 0.084329, 220000, 1, 1
way, 194940677, [7741662766 7741662765 7741662747 7741662749 305190497 ], 294, 7741662766, 305190497, 16.423360, 48.125807, 16.424474, 48.125798, 182.167211, 56.952380, 182.250730, 56.951357, 0.083525, 220000, 1, 1
way, 194940678, [305190612 7741662752 7741662745 7741662767 7741662768 ], 295, 305190612, 7741662768, 16.424484, 48.125296, 16.423358, 48.125299, 182.251457, 56.895577, 182.167061, 56.895855, 0.084397, 220000, 1, 1
way, 194940847, [7741662822 7741662821 7741662820 7741662811 7741662819 305188269 ], 296, 7741662822, 305188269, 16.419926, 48.124039, 16.419921, 48.123120, 181.909643, 56.755798, 181.909290, 56.653610, 0.102189, 380000, 1, 1
way, 194940848, [2054458367 7741662823 7741662824 7741662825 7741662826 ], 297, 2054458367, 7741662826, 16.419680, 48.123122, 16.419690, 48.124040, 181.891224, 56.653865, 181.891937, 56.755898, 0.102035, 380000, 1, 1
way, 194940849, [305188247 7741662827 7741662812 7741662828 7741662829 7741662830 ], 298, 305188247, 7741662830, 16.419437, 48.123123, 16.419443, 48.124041, 181.872986, 56.653910, 181.873436, 56.756009, 0.102100, 380000, 1, 1
way, 194940850, [7741662818 7741662817 7741662816 7741662810 7741662815 2054458366 ], 299, 7741662818, 2054458366, 16.420170, 48.124038, 16.420165, 48.123123, 181.927948, 56.755686, 181.927611, 56.653965, 0.101722, 380000, 1, 1
way, 199901907, [8736146498 8736146493 8736146482 8736146485 8736146494 2098899124 ], 304, 8736146498, 2098899124, 16.995761, 47.937205, 16.994859, 47.937500, 225.092857, 35.983066, 225.025222, 36.015831, 0.075154, 380000, 1, 1
way, 199901908, [8736146501 8736146495 8736146484 8736146483 8736146496 8736146497 2098899122 ], 305, 8736146501, 2098899122, 16.994964, 47.937642, 16.996000, 47.937313, 225.033111, 36.031619, 225.110735, 35.995096, 0.085788, 380000, 1, 1
way, 226202013, [7741662866 7741662845 7741662865 7741662864 7741662863 2350618491 ], 308, 7741662866, 2350618491, 16.416449, 48.123296, 16.416452, 48.124220, 181.648954, 56.673144, 181.649127, 56.775855, 0.102711, 380000, 1, 1
way, 235548028, [2435870585 7750156651 7750156625 7752664321 7750156649 7750156650 ], 309, 2435870585, 7750156650, 14.469580, 48.115341, 14.470264, 48.115861, 35.648802, 55.788763, 35.700059, 55.846512, 0.077215, 380000, 1, 1
way, 235548029, [308354799 7750156647 7750156626 7752664320 7750156646 7750156648 ], 310, 308354799, 7750156648, 14.469298, 48.115373, 14.470081, 48.115968, 35.627639, 55.792254, 35.686343, 55.858419, 0.088453, 380000, 1, 1
way, 235548030, [2435870595 7750287074 7750287073 8743215805 1342896249 ], 311, 2435870595, 1342896249, 14.473826, 48.122758, 14.473828, 48.123455, 35.967174, 56.613339, 35.967339, 56.690845, 0.077506, 380000, 1, 1
way, 235548032, [2435870596 7750287076 7750287075 8743215806 1342896248 ], 312, 2435870596, 1342896248, 14.473444, 48.122778, 14.473342, 48.123261, 35.938520, 56.615618, 35.930900, 56.669242, 0.054162, 380000, 1, 1
way, 235548034, [7750156640 7750156637 7752664316 7750156628 7750156639 2435870587 ], 314, 7750156640, 2435870587, 14.469024, 48.116400, 14.469843, 48.117007, 35.607084, 55.906439, 35.668502, 55.973938, 0.091260, 380000, 1, 1
way, 235548035, [7750156642 7750156636 7752664315 7750156627 7750156641 2435870586 ], 315, 7750156642, 2435870586, 14.469199, 48.116297, 14.470010, 48.116913, 35.620207, 55.894998, 35.681056, 55.963531, 0.091648, 380000, 1, 1
way, 235548036, [7750156638 7750156635 7752664317 7750156629 7750156634 2435870588 ], 316, 7750156638, 2435870588, 14.468666, 48.116611, 14.469475, 48.117229, 35.580229, 55.929865, 35.640943, 55.998643, 0.091742, 380000, 1, 1
way, 235548037, [7750156633 7750156631 7752664318 7750156630 7750156632 2435870590 ], 317, 7750156633, 2435870590, 14.468488, 48.116715, 14.469309, 48.117337, 35.566880, 55.941506, 35.628419, 56.010651, 0.092563, 380000, 1, 1
way, 295737641, [975404103 7711515487 7711514573 7711515488 7711515489 ], 327, 975404103, 7711515489, 15.423634, 46.902367, 15.424135, 46.902969, 107.195460, -79.073130, 107.233016, -79.006153, 0.076787, 380000, 1, 1
way, 295737642, [1019722747 7711515493 7711514578 7711515494 7711515495 ], 328, 1019722747, 7711515495, 15.422208, 46.902950, 15.422685, 46.903534, 107.088536, -79.008277, 107.124300, -78.943368, 0.074109, 380000, 1, 1
way, 295737658, [2994942720 7711515496 7711514579 7711515497 7711515498 ], 336, 2994942720, 7711515498, 15.421932, 46.903049, 15.422406, 46.903643, 107.067809, -78.997248, 107.103347, -78.931261, 0.074949, 380000, 1, 1
way, 295737664, [2994942719 7711515490 7711514574 7711515491 7711515492 ], 338, 2994942719, 7711515492, 15.423436, 46.902447, 15.423924, 46.903051, 107.180582, -79.064235, 107.217238, -78.997047, 0.076537, 380000, 1, 1
way, 295737669, [2994943066 2994943059 2994943052 2994943046 1342401893 ], 341, 2994943066, 1342401893, 15.886564, 48.329961, 15.886396, 48.329036, 141.911627, 79.650808, 141.899043, 79.547931, 0.103644, 220000, 1, 1
way, 295737671, [2994943076 1082599365 1618098838 1618098835 1618098832 ], 342, 2994943076, 1618098832, 15.885821, 48.330475, 15.885761, 48.329719, 141.855893, 79.707879, 141.851416, 79.623824, 0.084173, 220000, 1, 1
way, 295737672, [2994942726 2994942730 2994943033 2994943036 2994943040 ], 343, 2994942726, 2994943040, 15.885065, 48.328115, 15.885137, 48.328809, 141.799199, 79.445565, 141.804591, 79.522726, 0.077349, 380000, 1, 1
way, 295737673, [2994943080 2994943075 2994943069 2994943064 2994943055 ], 344, 2994943080, 2994943055, 15.884200, 48.330542, 15.884119, 48.329792, 141.734368, 79.715383, 141.728264, 79.632007, 0.083599, 220000, 1, 1
way, 295737674, [2994943079 1336673344 1618098840 1618098836 1618098833 ], 345, 2994943079, 1618098833, 15.885426, 48.330491, 15.885347, 48.329737, 141.826331, 79.709735, 141.820339, 79.625892, 0.084057, 220000, 1, 1
way, 295737675, [2994943074 2994943072 2994943067 2994943060 2994943053 ], 346, 2994943074, 2994943053, 15.886005, 48.330460, 15.885931, 48.329711, 141.869752, 79.706289, 141.864195, 79.622979, 0.083494, 220000, 1, 1
way, 295737676, [1369443949 1618098849 1369443937 1369443978 1369443952 ], 347, 1369443949, 1369443952, 15.886835, 48.330431, 15.886750, 48.329674, 141.931928, 79.702975, 141.925576, 79.618899, 0.084316, 220000, 1, 1
way, 295737677, [1082599107 1369443985 1369443984 1369443961 1369443992 ], 348, 1082599107, 1369443992, 15.883579, 48.327585, 15.883670, 48.328479, 141.687805, 79.386616, 141.694615, 79.486024, 0.099641, 380000, 1, 1
way, 295737678, [2994943078 2994943073 2994943068 2994943061 2994943054 ], 349, 2994943078, 2994943054, 15.885617, 48.330482, 15.885526, 48.329729, 141.840595, 79.708679, 141.833770, 79.624992, 0.083965, 220000, 1, 1
way, 295737679, [1369443982 1369443933 1369443924 1369443970 1369444001 ], 350, 1369443982, 1369444001, 15.885527, 48.327495, 15.885612, 48.328386, 141.833838, 79.376621, 141.840235, 79.475684, 0.099270, 380000, 1, 1
way, 295737680, [2994943063 2994943058 2994943051 2994943048 2994943045 1223587678 ], 351, 2994943063, 1223587678, 15.887194, 48.329933, 15.887115, 48.329174, 141.958910, 79.647618, 141.952925, 79.563297, 0.084533, 220000, 1, 1
way, 295737681, [2994943081 2994943077 2994943071 2994943070 2994943065 2994943057 ], 352, 2994943081, 2994943057, 15.883998, 48.330557, 15.883929, 48.329801, 141.719197, 79.717007, 141.714015, 79.632953, 0.084214, 220000, 1, 1
way, 295737682, [2994943043 2994943044 2994943049 2994943050 2994943056 2994943062 ], 353, 2994943043, 2994943062, 15.887292, 48.329162, 15.887380, 48.329924, 141.966244, 79.561973, 141.972858, 79.646672, 0.084957, 220000, 1, 1
way, 295737683, [1082599281 1369443986 1369443942 1369443987 1369443935 ], 354, 1082599281, 1369443935, 15.884299, 48.327577, 15.884399, 48.328444, 141.741815, 79.385749, 141.749276, 79.482144, 0.096684, 380000, 1, 1
way, 295741448, [2994993006 5691683313 8736713984 5691683728 5691683729 ], 355, 2994993006, 5691683729, 14.683062, 46.667839, 14.683373, 46.668398, 51.658251, -105.148613, 51.681633, -105.086373, 0.066487, 220000, 1, 1
way, 295741450, [1018135951 5691683314 8736713985 5691683731 5691683732 ], 356, 1018135951, 5691683732, 14.682889, 46.667884, 14.683205, 46.668444, 51.645292, -105.143576, 51.669042, -105.081247, 0.066701, 220000, 1, 1
way, 320713551, [7747185192 7747185191 7747185190 7747185189 3273488785 ], 362, 7747185192, 3273488785, 16.377012, 48.359730, 16.378239, 48.359606, 178.691454, 82.960519, 178.783484, 82.946799, 0.093048, 380000, 1, 1
way, 320713552, [7747185188 7747185187 7747185186 7747185185 3273488786 ], 363, 7747185188, 3273488786, 16.377050, 48.359894, 16.378284, 48.359767, 178.694334, 82.978775, 178.786829, 82.964722, 0.093557, 380000, 1, 1
way, 320716523, [7745069036 7745069018 7745069034 7745069035 1421769278 ], 365, 7745069036, 1421769278, 16.694565, 48.032236, 16.694565, 48.032935, 202.505476, 46.548875, 202.505491, 46.626614, 0.077739, 380000, 1, 1
way, 320717951, [8736146500 8736146492 8736146486 8736146481 8736146489 8736146488 3273536700 ], 369, 8736146500, 3273536700, 16.994753, 47.937351, 16.995792, 47.937025, 225.017220, 35.999254, 225.095197, 35.963030, 0.085980, 380000, 1, 1
way, 335545737, [3426465965 3426465954 3426465973 3426465932 3426465933 3426465944 3426465934 3426465976 3426465959 3426465983 3426465982 3426465967 7682772211 ], 371, 3426465965, 7682772211, 12.739852, 47.276587, 12.738664, 47.278545, -94.067475, -37.466304, -94.156581, -37.248597, 0.235236, 380000, 1, 1
way, 335545738, [3426465938 3426465933 3426465942 7682772194 7682772205 1342932082 ], 372, 3426465938, 1342932082, 12.739353, 47.277065, 12.740648, 47.277428, -94.104911, -37.413092, -94.007751, -37.372733, 0.105209, 380000, 1, 1
way, 335545739, [3426465948 3426465982 3426465949 7682734450 ], 373, 3426465948, 7682734450, 12.738626, 47.278262, 12.739117, 47.278399, -94.159431, -37.280006, -94.122587, -37.264785, 0.039864, 380000, 1, 1
